comp,post_bugs,size,complexity,prior_changes,change_churn,prior_bugs,total,minor,major,ownership,entropy,review_rate,review_churn_rate,voters,minor_voters,major_voters,voter_ownership,self_reviews,too_quick,little_discussion,median_revspeed,mean_revspeed,median_discussion,mean_discussion,minor_wrote_no_major_revd,minor_wrote_no_owner_revd,median_voterscore,mean_voterscore,actors,minor_actors,major_actors,actor_ownership,owner_more_author,median_maxexp,mean_maxexp,median_minexp,mean_minexp,subsystem,DataClass,TraditionBreaker,SchizophrenicClass,GodClass,GodModule,SchizophrenicModule,DataModule,FeatureEnvy,DataClumps,SiblingDuplication,InternalDuplication,ExternalDuplication,MessageChains
qtbase.examples/widgets/tutorials/threads/helloconcurrent,0,12,0.166666674,2,75,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,2.135799687,2.135799687,5.32E-05,5.32E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.73015873,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/tutorials/threads/hellothread,0,19,0.105263163,2,197,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,2.135799687,2.135799687,5.32E-05,5.32E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.73015873,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/tutorials/threads/hellothreadpool,0,19,0.105263163,2,77,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,2.135799687,2.135799687,5.32E-05,5.32E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.73015873,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/tutorials/threads/movedobject,0,113,0.115044249,2,447,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,2.135799687,2.135799687,5.32E-05,5.32E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.73015873,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/tutorials/widgets/childwidget,0,13,0.076923084,2,72,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,2.135799687,2.135799687,5.32E-05,5.32E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.73015873,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/tutorials/widgets/nestedlayouts,0,44,0.022727275,2,115,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,2.135799687,2.135799687,5.32E-05,5.32E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.73015873,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/tutorials/widgets/toplevel,0,10,0.100000009,2,68,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,2.135799687,2.135799687,5.32E-05,5.32E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.73015873,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/tutorials/widgets/windowlayout,0,15,0.066666673,2,74,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,2.135799687,2.135799687,5.32E-05,5.32E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.73015873,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/analogclock,0,68,0.088235295,2,291,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,1,0,0,0
qtbase.examples/widgets/widgets/calculator,0,325,0.16,3,737,0,3,0,3,0.333333333,0.994064698,1,1,9,0,9,1,0,2,0,0.260353054,112.0701084,1.43E-05,0.003407839,0,0,0,0.111111111,15,0,15,1,0,1,1,0.8,0.789166667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/calendarwidget,0,401,0.077306733,3,712,0,3,0,3,0.333333333,0.991135617,1,1,10,0,10,1,0,3,0,0.260353054,1.893344345,1.43E-05,0.0098104,0,0,0,0,15,0,15,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/charactermap,0,264,0.102272728,3,667,0,3,0,3,0.333333333,0.993734375,1,1,7,0,7,1,1,3,0,0.260353054,1.020524323,1.43E-05,0.000165892,0,0,0,0,12,0,12,1,0,1,1,0.733333333,0.78113392,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/codeeditor,0,121,0.140495868,2,366,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,11,0,11,1,0,1,1,0.733333333,0.752083333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/digitalclock,0,34,0.117647061,2,218,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/elidedlabel,0,164,0.085365854,3,539,0,3,0,3,0.333333333,0.993734375,1,1,9,0,9,1,0,2,0,0.260353054,112.0701084,1.43E-05,0.003407839,0,0,0,0.111111111,12,0,12,1,0,1,1,0.733333333,0.767708333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/groupbox,0,119,0.05882353,2,342,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/icons,0,524,0.127862596,2,1237,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/imageviewer,1,212,0.094339623,2,472,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.758333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/lineedits,0,190,0.12631579,2,418,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,11,0,11,1,0,1,1,0.733333333,0.781415175,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/mousebuttons,0,181,0.530386741,4,403,1,4,0,4,0.25,1,1,1,7,0,7,1,0,3,0,4.538191099,280.1597263,0.008203867,0.01660322,0,0,0,0,13,0,13,1,0,1,1,0.8,0.826666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/movie,0,188,0.079787235,2,394,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/scribble,1,336,0.136904762,3,766,1,3,0,3,0.333333333,1,1,1,5,0,5,1,0,2,0,0.260353054,8.373042058,1.43E-05,0.01111759,0,0,0,0,15,0,15,1,0,1,1,0.8375,0.801388889,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/shapedclock,0,105,0.114285715,2,311,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,1,0,0,0
qtbase.examples/widgets/widgets/sliders,0,190,0.057894737,2,550,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/spinboxes,0,181,0.049723757,2,419,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/styles,0,469,0.093816631,4,956,0,4,0,4,0.25,0.981039075,1,1,8,0,8,1,0,2,0,37.59032145,56.50659095,0.002724537,0.01223312,0,0,0,0.0625,14,0,14,1,0,1,1,0.8375,0.831327789,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/stylesheet,1,98,0.112244899,2,413,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.775757576,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/tablet,0,482,0.151452282,2,1041,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/tetrix,0,489,0.18200409,2,1073,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/tooltips,0,278,0.136690648,2,690,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/validators,0,145,0.11724138,3,970,0,3,0,3,0.333333333,0.993734375,1,1,6,0,6,1,0,2,0,0.260353054,8.344267903,1.43E-05,0.001214208,0,0,0,0,11,0,11,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,1,0,0,0,0,0
qtbase.examples/widgets/widgets/wiggly,0,91,0.109890111,4,437,0,4,0,4,0.25,0.9928049,1,1,12,0,12,1,0,2,0,20.81911713,94.39705159,0.000893671,0.002999142,0,0,0,0.0625,16,0,16,1,0,1,1,0.8,0.810093347,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/widgets/windowflags,0,278,0.201438849,4,635,1,2,0,2,0.75,0.994626453,1,1,6,0,6,1,0,2,0,151.9801765,6795.180793,0.029418911,0.139710741,0,0,0,0,10,0,10,1,0,1,1,0.8,0.822593347,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/xml/dombookmarks,0,250,0.132,5,92,0,3,0,3,0.6,1,1,1,7,0,7,1,3,4,1,2.929594464,44.36938087,0.000149432,0.002907793,1,1,0,0,14,0,14,1,0,1,1,0.666666667,0.733486943,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/xml/htmlinfo,1,53,0.207547171,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,10,0,10,1,0,1,1,0.666666667,0.715811966,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/xml/rsslisting,1,146,0.157534247,5,56,0,3,0,3,0.6,1,1,1,7,0,7,1,4,4,1,2.929594464,44.36938087,0.000149432,0.002907793,1,1,0,0,16,0,16,1,0,1,1,0.666666667,0.763013196,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/xml/saxbookmarks,0,320,0.14375,6,128,0,4,0,4,0.5,0.985288988,1,1,9,0,9,1,2,4,1,5.757022751,215.4447222,0.000150474,0.023256494,1,1,0,0.023809524,14,0,14,1,0,1,1,0.666666667,0.766801075,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/xml/streambookmarks,0,301,0.162790698,5,128,0,3,0,3,0.6,1,1,1,7,0,7,1,3,4,1,2.929594464,44.36938087,0.000149432,0.002907793,1,1,0,0,14,0,14,1,0,1,1,0.666666667,0.733486943,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/xml/xmlstreamlint,0,59,0.118644069,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/common/wince,0,1,0,5,55,0,3,0,3,0.6,1,1,1,5,0,5,1,2,4,1,2.929594464,48.51266726,0.000149432,0.066757558,0,0,0,0,10,0,10,1,0,1,1,0.666666667,0.722222222,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/devices/linux-arm-amlogic-8726M-g++,0,36,0.166666669,7,442,0,4,0,4,0.428571429,1,1,1,9,0,9,1,0,3,0,3.160845588,59.52530357,0.02094697,0.025180653,0,0,0.142857143,0.204081633,13,0,13,1,0,1,1,1,0.916666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/devices/linux-imx6-g++,0,37,0.135135137,3,236,0,3,0,3,0.333333333,0.99023817,1,1,10,0,10,1,0,1,0,159.708498,1058.347904,0.010869565,0.086958236,0,0,0,0,15,0,15,1,0,1,1,0.833333333,0.833333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/devices/linux-mipsel-broadcom-97425-g++,0,22,0.181818186,4,214,0,3,0,3,0.5,1,1,1,6,0,6,1,0,2,0,5.019607843,65.13724434,0.004739336,0.021189337,0,0,0,0,11,0,11,1,0,1,1,1,0.866666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/devices/linux-rasp-pi-g++,0,193,0.145077721,13,903,0,4,0,4,0.384615385,0.986535399,1,1,10,0,10,1,0,5,1,17.16363636,633.5440701,0.052631579,0.105184498,0,0,0.384615385,0.24852071,12,0,12,1,0,1,1,1,0.952380952,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/qnx-armv7le-qcc,0,4,0.250000019,2,148,0,2,0,2,0.5,1,1,1,8,0,8,1,0,2,0,0.852241952,0.852241952,0.002453552,0.002453552,0,0,0,0,10,0,10,1,0,1,1,0.833333333,0.833333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/qnx-x86-qcc,0,4,0.250000019,2,148,0,2,0,2,0.5,1,1,1,8,0,8,1,0,2,0,0.852241952,0.852241952,0.002453552,0.002453552,0,0,0,0,10,0,10,1,0,1,1,0.833333333,0.833333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/solaris-cc,0,2,0.500000025,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,3,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/solaris-cc-64,0,2,0.500000025,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/solaris-g++,0,4,0.500000013,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,3,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/solaris-g++-64,0,4,0.500000013,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/unsupported/android-g++,1,76,0.171052633,2,197,0,1,0,1,1,0.983404022,1,1,3,0,3,1,0,0,0,192.5498315,192.5498315,0.01306033,0.01306033,0,0,0,0,12,0,12,1,0,1,1,1,0.944444444,qtbase,0,0,0,0,0,0,0,0,0,1,0,0,0
qtbase.mkspecs/unsupported/integrity-ghs,0,2,0,5,58,0,3,0,3,0.6,1,1,1,5,0,5,1,0,4,1,2.929594464,1220.173677,0.000149432,0.01827271,2,2,0,0,11,0,11,1,0,1,1,0.666666667,0.781583992,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/unsupported/qnx-X11-g++,0,8,0.250000009,2,154,0,2,0,2,0.5,1,1,1,8,0,8,1,0,2,0,1.042737301,1.042737301,0.004719553,0.004719553,0,0,0,0,12,0,12,1,0,1,1,0.666666667,0.777777778,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/unsupported/win32-msvc2003,0,1,0,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.722222222,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/win32-g++,0,12,0,5,55,0,3,0,3,0.6,1,1,1,5,0,5,1,1,4,1,2.929594464,48.51266726,0.000149432,0.066757558,0,0,0,0,12,0,12,1,0,1,1,0.666666667,0.744047619,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.mkspecs/win32-msvc2005,0,1,0,6,56,0,4,0,4,0.5,1,1,1,7,0,7,1,2,5,1,5.757022751,43.03210473,0.000150474,0.056125859,0,0,0,0.027777778,11,0,11,1,0,1,1,0.666666667,0.753582987,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.qmake,1,1335,0.247191011,155,9045,9,24,23,1,0.787096774,0.953867778,0.948387097,0.945273632,32,25,7,1,12,7,14,2195.429859,8820.704801,0.055727554,0.111401704,21,21,0.006451613,0.153288881,52,45,7,0.989583333,0,0.989583333,0.991665884,0.989583333,0.979056023,qtbase,1,1,0,1,0,0,0,0,0,0,0,0,0
qtbase.qmake/generators,5,5187,0.259687681,95,3002,6,20,18,2,0.663157895,0.929285118,0.978947368,0.995336442,33,27,6,1,8,9,27,606.8784796,3059.365703,0.083333333,0.160287667,15,15,0.021052632,0.183928571,56,48,8,0.992647059,0,0.992647059,0.994051722,0.992647059,0.977464805,qtbase,9,1,0,3,0,0,0,3,0,0,1,0,0
qtbase.qmake/generators/integrity,2,353,0.127478754,11,217,0,5,0,5,0.454545455,0.971366964,1,1,13,0,13,1,4,6,3,9.611669964,9770.462216,0.00528106,0.071273616,2,2,0,0.032467532,20,0,20,1,0,1,1,0.992647059,0.899430374,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.qmake/generators/mac,4,1534,0.237288136,23,1278,2,7,4,3,0.52173913,0.975185735,1,1,19,9,10,1,5,7,4,84.7015711,1847.395472,0.012010827,0.056616079,3,3,0,0.098228663,27,10,17,1,0,1,1,1,0.965808141,qtbase,1,0,0,1,0,0,0,1,0,0,0,0,0
qtbase.qmake/generators/unix,0,2064,0.274709302,34,811,2,6,4,2,0.794117647,0.967263234,1,1,14,6,8,1,7,7,6,1259.583333,3965.703858,0.069444444,0.154370564,5,5,0,0.116929699,30,21,9,1,0,1,1,1,0.969376938,qtbase,0,0,0,1,0,0,0,1,0,0,0,0,0
qtbase.qmake/generators/win32,12,8439,0.215428368,89,3398,19,19,16,3,0.438202247,0.958576127,0.988764045,0.994573891,26,20,7,1,12,14,13,571.03125,4170.944532,0.090909091,0.160151123,8,11,0.438202247,0.287037037,55,47,8,0.993548387,0,0.993548387,0.994380853,0.993548387,0.980021581,qtbase,10,0,1,6,0,0,0,5,0,0,2,0,0
qtbase.qmake/library,4,4937,0.311322666,20,8342,4,7,4,3,0.45,0.969753665,1,1,15,8,7,1,4,4,1,507.1137897,1120.572951,0.03125,0.070019209,5,5,0,0.053191489,25,18,7,1,0,1,1,1,0.991883921,qtbase,4,0,0,3,0,0,0,1,0,0,0,0,0
qtbase.src/3rdparty/angle/include/EGL,0,107,0,1,806,0,1,0,1,1,1,1,1,4,0,4,1,1,1,0,0.335513096,0.335513096,1.90E-05,1.90E-05,0,0,0,0,5,0,5,1,1,1,1,0.992592593,0.992592593,qtbase,1,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/angle/include/GLES2,0,290,0,1,2155,0,1,0,1,1,1,1,1,4,0,4,1,0,1,0,0.335513096,0.335513096,1.90E-05,1.90E-05,0,0,0,0,9,0,9,1,0,1,1,0.992592593,0.992592593,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/angle/include/GLSLANG,0,134,0,1,354,0,1,0,1,1,1,1,1,4,0,4,1,1,1,0,0.335513096,0.335513096,1.90E-05,1.90E-05,0,0,0,0,9,0,9,1,0,1,1,0.992592593,0.992592593,qtbase,1,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/angle/include/KHR,1,20,0,2,276,1,2,0,2,0.5,1,1,1,5,0,5,1,1,1,0,473.9993892,473.9993892,0.071438094,0.071438094,0,0,0,0,9,0,9,1,0,1,1,1,0.997530864,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/angle/src/common,0,150,0.28,1,356,0,1,0,1,1,1,1,1,4,0,4,1,1,1,0,0.335513096,0.335513096,1.90E-05,1.90E-05,0,0,0,0,9,0,9,1,0,1,1,0.992592593,0.992592593,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/angle/src/compiler,0,12353,0.29247956,1,16531,0,1,0,1,1,1,1,1,4,0,4,1,0,1,0,0.335513096,0.335513096,1.90E-05,1.90E-05,0,0,0,0,9,0,9,1,0,1,1,0.992592593,0.992592593,qtbase,7,0,2,7,0,0,0,2,0,0,2,0,0
qtbase.src/3rdparty/angle/src/compiler/depgraph,0,583,0.267581475,1,881,0,1,0,1,1,1,1,1,4,0,4,1,1,1,0,0.335513096,0.335513096,1.90E-05,1.90E-05,0,0,0,0,5,0,5,1,1,1,1,0.992592593,0.992592593,qtbase,0,0,2,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/angle/src/compiler/preprocessor,0,1831,0.16930639,1,4453,0,1,0,1,1,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,9,1,0,1,1,0.992592593,0.992592593,qtbase,17,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/angle/src/compiler/timing,0,132,0.151515152,1,217,0,1,0,1,1,1,1,1,4,0,4,1,0,1,0,0.335513096,0.335513096,1.90E-05,1.90E-05,0,0,0,0,5,0,5,1,1,1,1,0.992592593,0.992592593,qtbase,0,1,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/angle/src/libEGL,1,2315,0.238444924,5,4356,1,5,0,5,0.2,0.929211434,1,1,11,0,11,1,1,1,0,62.8625,342.0215694,0.0625,0.383904203,0,0,0,0.028571429,17,0,17,1,0,1,1,1,0.998148148,qtbase,1,0,1,2,0,0,0,2,1,0,0,0,0
qtbase.src/3rdparty/angle/src/libGLESv2,1,18696,0.18148267,2,29705,1,2,0,2,0.5,1,1,1,4,0,4,1,2,1,0,16.52489941,16.52489941,0.125009522,0.125009522,0,0,0,0,11,0,11,1,0,1,1,0.996296296,0.996296296,qtbase,25,0,1,4,0,0,0,2,6,0,2,0,0
qtbase.src/3rdparty/atspi2/atspi,0,281,0,1,1241,0,1,0,1,1,0,1,1,3,0,3,1,0,0,0,36.61174511,36.61174511,0.000740238,0.000740238,0,0,0,0,4,0,4,1,0,1,1,1,1,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/des,0,236,0.042372882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/easing,0,304,0.289473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/freetype/builds/amiga/src/base,0,233,0.137339056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtbase,1,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/freetype/builds/unix,0,154,0.123376624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,1,1,1,1,1,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/freetype/builds/vms,0,110,0.10909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/freetype/devel,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,1,1,1,1,1,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/freetype/include/freetype,0,1961,0.003569607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,1,1,1,1,1,qtbase,50,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/freetype/include/freetype/config,0,44,0.022727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,1,1,1,1,1,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/freetype/include/freetype/internal,0,1606,0.000622665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,1,1,1,1,1,qtbase,64,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/freetype/include/freetype/internal/services,0,287,0.06271777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,1,1,1,1,1,qtbase,1,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/freetype/src/autofit,0,4709,0.163941389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,1,1,1,1,1,qtbase,15,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/freetype/src/base,0,8999,0.17513057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,1,1,1,1,1,qtbase,2,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/3rdparty/freetype/src/bdf,0,2387,0.156263092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,1,1,1,1,1,qtbase,11,0,0,0,0,0,0,0,0,0,0,0,0
